course_id,lecture_id,lecture_index_global,lecture_title,lecture_duration,lecture_type,lecture_index_section,section_title,section_index
2763848,26225172,1,ごあいさつ,00:25,lecture,1,はじめに,1
2763848,17757864,2,このコースで学ぶことができること,06:23,lecture,2,はじめに,1
2763848,18010951,3,このコースがカバーしている範囲,03:07,lecture,3,はじめに,1
2763848,18219678,4,良くある質問と、資料のダウンロード,01:00,lecture,4,はじめに,1
2763848,24175378,5,【ご案内】受講生向けのコミュニティにご招待します,00:50,lecture,5,はじめに,1
2763848,18010957,6,データサイエンスとビジネス領域の言葉の整理,05:07,lecture,1,データサイエンスの領域-データサイエンスの原則,2
2763848,4811574,1,データサイエンスとビジネス領域の言葉の整理,1 question,quiz,2,データサイエンスの領域-データサイエンスの原則,2
2763848,18010959,7,分析（analysis）と分析論（analytics）の言葉の整理,04:06,lecture,3,データサイエンスの領域-データサイエンスの原則,2
2763848,4811562,2,分析（analysis）と分析論（analytics）の言葉の整理,1 question,quiz,4,データサイエンスの領域-データサイエンスの原則,2
2763848,18010963,8,ビジネス分析論、データ分析論とデータサイエンス,07:57,lecture,5,データサイエンスの領域-データサイエンスの原則,2
2763848,4811576,3,ビジネス分析論、データ分析論とデータサイエンス,1 question,quiz,6,データサイエンスの領域-データサイエンスの原則,2
2763848,18010967,9,ビジネスインテリジェンス、機械学習と人工知能,08:19,lecture,7,データサイエンスの領域-データサイエンスの原則,2
2763848,4811578,4,ビジネスインテリジェンス、機械学習と人工知能,1 question,quiz,8,データサイエンスの領域-データサイエンスの原則,2
2763848,18010969,10,データサイエンスの図表の詳細,03:33,lecture,9,データサイエンスの領域-データサイエンスの原則,2
2763848,4811582,5,データサイエンスの図表の詳細,1 question,quiz,10,データサイエンスの領域-データサイエンスの原則,2
2763848,26099850,11,コーヒーブレイク：データサイエンスと統計学のおすすめ本,00:05,lecture,11,データサイエンスの領域-データサイエンスの原則,2
2763848,18010975,12,従来のデータ、ビッグデータ、ＢＩ、従来の統計手法と機械学習,07:52,lecture,1,データサイエンスの領域-データサイエンスの原則へのつなぎ,3
2763848,4811584,6,従来のデータ、ビッグデータ、ＢＩ、従来の統計手法と機械学習,1 question,quiz,2,データサイエンスの領域-データサイエンスの原則へのつなぎ,3
2763848,18010979,13,これらの項目の背景,03:54,lecture,1,データサイエンスの概要-データサイエンスの原則のベネフィット,4
2763848,4811586,7,これらの項目の背景,1 question,quiz,2,データサイエンスの概要-データサイエンスの原則のベネフィット,4
2763848,18010981,14,従来のデータを扱う上でのテクニック,09:25,lecture,1,データサイエンスの領域-データサイエンスのテクニック,5
2763848,4811588,8,従来のデータを扱う上でのテクニック,1 question,quiz,2,データサイエンスの領域-データサイエンスのテクニック,5
2763848,18010987,15,従来のデータの具体例,01:39,lecture,3,データサイエンスの領域-データサイエンスのテクニック,5
2763848,18010989,16,ビッグデータを扱う上でのテクニック,04:55,lecture,4,データサイエンスの領域-データサイエンスのテクニック,5
2763848,4811590,9,ビッグデータを扱う上でのテクニック,1 question,quiz,5,データサイエンスの領域-データサイエンスのテクニック,5
2763848,18010995,17,ビッグデータの具体例,01:28,lecture,6,データサイエンスの領域-データサイエンスのテクニック,5
2763848,18010999,18,ビジネスインテリジェンスを扱う上でのテクニック,07:18,lecture,7,データサイエンスの領域-データサイエンスのテクニック,5
2763848,4811592,10,ビジネスインテリジェンスを扱う上でのテクニック,1 question,quiz,8,データサイエンスの領域-データサイエンスのテクニック,5
2763848,18011001,19,ビジネスインテリジェンスの具体例,01:46,lecture,9,データサイエンスの領域-データサイエンスのテクニック,5
2763848,18011003,20,従来の統計手法を扱う上でのテクニック,08:35,lecture,10,データサイエンスの領域-データサイエンスのテクニック,5
2763848,4811594,11,従来の統計手法を扱う上でのテクニック,1 question,quiz,11,データサイエンスの領域-データサイエンスのテクニック,5
2763848,18011005,21,従来の統計手法の具体例,02:04,lecture,12,データサイエンスの領域-データサイエンスのテクニック,5
2763848,18011009,22,機械学習を扱う上でのテクニック,07:47,lecture,13,データサイエンスの領域-データサイエンスのテクニック,5
2763848,4811598,12,機械学習を扱う上でのテクニック,1 question,quiz,14,データサイエンスの領域-データサイエンスのテクニック,5
2763848,18011011,23,機械学習の種類,08:06,lecture,15,データサイエンスの領域-データサイエンスのテクニック,5
2763848,4811600,13,機械学習の種類,1 question,quiz,16,データサイエンスの領域-データサイエンスのテクニック,5
2763848,18011013,24,機械学習の具体例,02:24,lecture,17,データサイエンスの領域-データサイエンスのテクニック,5
