course_id,lecture_id,lecture_index_global,lecture_title,lecture_duration,lecture_type,lecture_index_section,section_title,section_index
1778502,16606448,1,Intro to the Course. What's coming up?,04:02,lecture,1,Getting Started with iOS Development and Swift 5,1
1778502,16250624,2,Download the Course Syllabus,00:11,lecture,2,Getting Started with iOS Development and Swift 5,1
1778502,16250884,3,The Giant List of Resources,00:14,lecture,3,Getting Started with iOS Development and Swift 5,1
1778502,16250850,4,How does an App Work?,07:47,lecture,4,Getting Started with iOS Development and Swift 5,1
1778502,16250858,5,How to Make an App,08:36,lecture,5,Getting Started with iOS Development and Swift 5,1
1778502,16250776,6,How to Get All the Free Stuff,01:09,lecture,6,Getting Started with iOS Development and Swift 5,1
1778502,16250808,7,Download your Massive Bundle of Assets,00:30,lecture,7,Getting Started with iOS Development and Swift 5,1
1778502,16250838,8,Download the 12 Rules to Learn to Code eBook PDF,00:40,lecture,8,Getting Started with iOS Development and Swift 5,1
1778502,16250874,9,How to Make the Most of the Bootcamp,06:45,lecture,9,Getting Started with iOS Development and Swift 5,1
1778502,16250882,10,How to Get Help When You're Stuck,06:40,lecture,10,Getting Started with iOS Development and Swift 5,1
1778502,16583120,11,Can I use Windows to develop iOS apps? (and other FAQs),01:06,lecture,11,Getting Started with iOS Development and Swift 5,1
1778502,16250896,12,Developing for iOS - Tools and Materials,09:59,lecture,12,Getting Started with iOS Development and Swift 5,1
1778502,16250900,13,Getting set up with Xcode,04:17,lecture,13,Getting Started with iOS Development and Swift 5,1
1778502,16250920,14,Pathfinder,02:09,lecture,14,Getting Started with iOS Development and Swift 5,1
1778502,16250978,15,The I am Rich App,02:57,lecture,1,Xcode Storyboards and Interface Builder,2
1778502,17076458,16,A Note About the Next Lesson,00:32,lecture,2,Xcode Storyboards and Interface Builder,2
1778502,16250984,17,Let's Create a Brand New Xcode Project,05:30,lecture,3,Xcode Storyboards and Interface Builder,2
1778502,16250992,18,A Walkthrough of the Xcode Development Environment,14:12,lecture,4,Xcode Storyboards and Interface Builder,2
1778502,16250994,19,Let's Design the User Interface!,16:42,lecture,5,Xcode Storyboards and Interface Builder,2
1778502,16250998,20,Let's Incorporate Some Image Assets,10:35,lecture,6,Xcode Storyboards and Interface Builder,2
1778502,16251000,21,How to Design and Add an App Icon,09:09,lecture,7,Xcode Storyboards and Interface Builder,2
1778502,16597298,22,A Note About the Next Lesson,00:14,lecture,8,Xcode Storyboards and Interface Builder,2
1778502,16251002,23,Run Your App on Your iPhone or Simulator,13:03,lecture,9,Xcode Storyboards and Interface Builder,2
1778502,16251006,24,Join the Student Community,00:25,lecture,10,Xcode Storyboards and Interface Builder,2
1778502,21523580,25,How to Ace this Course,01:24,lecture,11,Xcode Storyboards and Interface Builder,2
1778502,16251044,26,What You Will Create,00:15,lecture,1,Xcode Storyboard and Interface Builder Challenge,3
1778502,16251048,27,Step 1: Create a New Xcode Project,00:15,lecture,2,Xcode Storyboard and Interface Builder Challenge,3
1778502,16251052,28,Step 2: Add a Label Element from the Object Library,00:17,lecture,3,Xcode Storyboard and Interface Builder Challenge,3
1778502,16251056,29,Step 3: Add an Image View to the Storyboard,00:18,lecture,4,Xcode Storyboard and Interface Builder Challenge,3
1778502,16251058,30,Step 4: Add an App Icon,00:18,lecture,5,Xcode Storyboard and Interface Builder Challenge,3
1778502,16251062,31,Step 5: Run Your App,00:24,lecture,6,Xcode Storyboard and Interface Builder Challenge,3
1778502,16251066,32,Step 6: Show off your work!,00:19,lecture,7,Xcode Storyboard and Interface Builder Challenge,3
1778502,18001115,33,Tip from Angela - Habit Building with the Calendar Trick,02:52,lecture,8,Xcode Storyboard and Interface Builder Challenge,3
1778502,16251572,34,What You'll Make by the End of This Module,01:59,lecture,1,"Swift Programming Basics - Collections, Constants & Variables",4
1778502,16251580,35,Cloning from GitHub and How to Download the L.A.B. Project Stubs,08:47,lecture,2,"Swift Programming Basics - Collections, Constants & Variables",4
1778502,16251586,36,How to Design Your App,09:34,lecture,3,"Swift Programming Basics - Collections, Constants & Variables",4
1778502,16251596,37,Let's Link Our Design to Our Code,22:52,lecture,4,"Swift Programming Basics - Collections, Constants & Variables",4
